recording has been started
action target inititated
caught a record at 5.72482
caught a record at 5.72496
caught a record at 5.72509
caught a record at 5.72524
caught a record at 5.72538
caught a record at 5.72551
caught a record at 5.72567
caught a record at 5.72582
caught a record at 5.72596
caught a record at 5.72611
caught a record at 5.72625
caught a record at 5.72641
caught a record at 5.72655
caught a record at 5.72667
caught a record at 5.72683
caught a record at 5.72698
caught a record at 5.72712
caught a record at 5.72727
caught a record at 5.72742
caught a record at 5.72757
caught a record at 5.7281
caught a record at 5.72824
caught a record at 5.72839
caught a record at 5.72853
caught a record at 5.72868
caught a record at 5.72883
caught a record at 5.72897
caught a record at 5.72911
caught a record at 5.72927
caught a record at 5.72942
caught a record at 5.72958
caught a record at 5.72973
caught a record at 5.72987
caught a record at 5.73001
caught a record at 5.73016
caught a record at 5.7303
caught a record at 5.73044
caught a record at 5.73059
caught a record at 5.73073
caught a record at 5.73088
caught a record at 5.73102
caught a record at 5.73116
caught a record at 5.73132
caught a record at 5.73147
caught a record at 5.73161
caught a record at 5.73175
caught a record at 5.73217
caught a record at 5.73232
caught a record at 5.73246
caught a record at 5.73261
caught a record at 5.73276
caught a record at 5.73289
caught a record at 5.73303
caught a record at 5.73315
caught a record at 5.73328
caught a record at 5.73342
caught a record at 5.73355
caught a record at 5.73368
caught a record at 5.73386
caught a record at 5.73403
caught a record at 5.73421
caught a record at 5.73438
caught a record at 5.73455
caught a record at 5.73476
caught a record at 5.73499
caught a record at 5.73517
caught a record at 5.7353
caught a record at 5.73542
caught a record at 5.73556
caught a record at 5.73569
caught a record at 5.73583
caught a record at 5.73597
caught a record at 5.7361
caught a record at 5.73623
caught a record at 5.73636
caught a record at 5.7365
caught a record at 5.73663
caught a record at 5.73681
caught a record at 5.73698
caught a record at 5.73715
caught a record at 5.73734
caught a record at 5.73751
caught a record at 5.7377
caught a record at 5.73792
caught a record at 5.73808
caught a record at 5.73823
caught a record at 5.73839
caught a record at 5.73854
caught a record at 5.73869
caught a record at 5.73887
caught a record at 5.73902
caught a record at 5.73918
caught a record at 5.73934
caught a record at 5.73949
caught a record at 5.73968
caught a record at 5.73984
caught a record at 5.73999
caught a record at 5.74014
caught a record at 5.74031
caught a record at 5.74048
caught a record at 5.74064
caught a record at 5.74081
caught a record at 5.74096
caught a record at 5.7411
caught a record at 5.74123
caught a record at 5.74138
caught a record at 5.74154
caught a record at 5.74177
caught a record at 5.74206
caught a record at 5.74221
caught a record at 5.74236
caught a record at 5.74254
caught a record at 5.74269
caught a record at 5.74284
caught a record at 5.74297
caught a record at 5.74311
caught a record at 5.74326
caught a record at 5.74338
caught a record at 5.74353
caught a record at 5.74368
caught a record at 5.74381
caught a record at 5.74395
caught a record at 5.74409
caught a record at 5.74422
caught a record at 5.74435
caught a record at 5.7445
caught a record at 5.74468
caught a record at 5.74487
caught a record at 5.74538
caught a record at 5.74557
caught a record at 5.74576
caught a record at 5.7459
caught a record at 5.74605
caught a record at 5.7462
caught a record at 5.74634
caught a record at 5.74649
caught a record at 5.74664
caught a record at 5.74678
caught a record at 5.74692
caught a record at 5.74707
caught a record at 5.74721
caught a record at 5.74735
caught a record at 5.7475
caught a record at 5.74764
caught a record at 5.74782
caught a record at 5.74819
caught a record at 5.74836
caught a record at 5.74851
caught a record at 5.74867
caught a record at 5.74883
caught a record at 5.74899
caught a record at 5.74913
caught a record at 5.74928
caught a record at 5.74942
caught a record at 5.74958
caught a record at 5.74973
caught a record at 5.74992
caught a record at 5.75009
caught a record at 5.75025
caught a record at 5.75041
caught a record at 5.75058
caught a record at 5.75075
caught a record at 5.75089
caught a record at 5.75103
caught a record at 5.75116
caught a record at 5.7513
caught a record at 5.75144
caught a record at 5.75157
caught a record at 5.75172
caught a record at 5.75188
caught a record at 5.75202
caught a record at 5.75216
caught a record at 5.75229
caught a record at 5.75243
caught a record at 5.75257
caught a record at 5.75271
caught a record at 5.75285
caught a record at 5.75298
caught a record at 5.75312
caught a record at 5.75326
caught a record at 5.7534
caught a record at 5.75355
caught a record at 5.75369
caught a record at 5.75384
caught a record at 5.75398
caught a record at 5.75411
caught a record at 5.75425
caught a record at 5.75438
caught a record at 5.75452
caught a record at 5.75466
caught a record at 5.75482
caught a record at 5.75498
caught a record at 5.75514
caught a record at 5.75531
caught a record at 5.75547
caught a record at 5.75563
caught a record at 5.75579
caught a record at 5.75593
caught a record at 5.75606
caught a record at 5.7562
caught a record at 5.75639
caught a record at 5.75654
caught a record at 5.75667
caught a record at 5.75683
caught a record at 5.75698
caught a record at 5.75713
caught a record at 5.75728
caught a record at 5.75743
caught a record at 5.7576
caught a record at 5.75774
caught a record at 5.7579
caught a record at 5.75804
caught a record at 5.75818
caught a record at 5.75832
caught a record at 5.75846
caught a record at 5.7586
caught a record at 5.75876
caught a record at 5.75892
caught a record at 5.75908
caught a record at 5.75923
caught a record at 5.75938
caught a record at 5.75953
caught a record at 5.75969
caught a record at 5.75985
caught a record at 5.75998
caught a record at 5.76013
caught a record at 5.76031
caught a record at 5.76045
caught a record at 5.7606
caught a record at 5.76081
caught a record at 5.76098
caught a record at 5.76116
caught a record at 5.76135
caught a record at 5.76184
caught a record at 5.76199
caught a record at 5.76213
caught a record at 5.76227
caught a record at 5.7624
caught a record at 5.76254
caught a record at 5.76268
caught a record at 5.76285
caught a record at 5.763
caught a record at 5.76315
caught a record at 5.76331
caught a record at 5.76346
caught a record at 5.76361
caught a record at 5.76378
caught a record at 5.76418
caught a record at 5.76435
caught a record at 5.7645
caught a record at 5.76465
caught a record at 5.76483
caught a record at 5.765
caught a record at 5.76516
caught a record at 5.76532
caught a record at 5.76548
caught a record at 5.76565
caught a record at 5.76582
caught a record at 5.76596
caught a record at 5.76611
caught a record at 5.76624
caught a record at 5.76638
caught a record at 5.76651
caught a record at 5.76665
caught a record at 5.76683
caught a record at 5.76701
caught a record at 5.7672
caught a record at 5.76739
caught a record at 5.76758
caught a record at 5.76778
caught a record at 5.76798
caught a record at 5.76815
caught a record at 5.76831
caught a record at 5.76847
caught a record at 5.76862
caught a record at 5.76878
caught a record at 5.76894
caught a record at 5.76909
caught a record at 5.76926
caught a record at 5.76941
caught a record at 5.76958
caught a record at 5.76976
caught a record at 5.76992
caught a record at 5.7701
caught a record at 5.77026
caught a record at 5.77043
caught a record at 5.77059
caught a record at 5.77075
caught a record at 5.77091
caught a record at 5.77106
caught a record at 5.77122
caught a record at 5.77137
caught a record at 5.77152
caught a record at 5.77166
caught a record at 5.7718
caught a record at 5.77194
caught a record at 5.77207
caught a record at 5.77221
caught a record at 5.77235
caught a record at 5.7725
caught a record at 5.77266
caught a record at 5.77282
caught a record at 5.77295
caught a record at 5.77309
caught a record at 5.77324
caught a record at 5.77339
caught a record at 5.77352
caught a record at 5.77368
caught a record at 5.77382
caught a record at 5.77396
caught a record at 5.77411
caught a record at 5.77424
caught a record at 5.77437
caught a record at 5.77452
caught a record at 5.77466
caught a record at 5.7748
caught a record at 5.77494
caught a record at 5.77508
caught a record at 5.77521
caught a record at 5.77535
caught a record at 5.77549
caught a record at 5.77564
caught a record at 5.77579
caught a record at 5.77592
caught a record at 5.77606
caught a record at 5.7762
caught a record at 5.77634
caught a record at 5.77649
caught a record at 5.77662
caught a record at 5.77676
caught a record at 5.7769
caught a record at 5.77703
caught a record at 5.77719
caught a record at 5.77732
caught a record at 5.77746
caught a record at 5.77804
caught a record at 5.77819
caught a record at 5.77835
caught a record at 5.77851
caught a record at 5.77867
caught a record at 5.77883
caught a record at 5.77897
caught a record at 5.7791
caught a record at 5.77922
caught a record at 5.77936
caught a record at 5.77948
caught a record at 5.77961
caught a record at 5.77978
caught a record at 5.77993
caught a record at 5.7803
caught a record at 5.78045
caught a record at 5.78061
caught a record at 5.78077
caught a record at 5.7809
caught a record at 5.78102
caught a record at 5.78116
caught a record at 5.78128
caught a record at 5.78141
caught a record at 5.78156
caught a record at 5.78169
caught a record at 5.78185
caught a record at 5.78201
caught a record at 5.78217
caught a record at 5.78233
caught a record at 5.7825
caught a record at 5.98795
caught a record at 5.98815
caught a record at 5.98846
caught a record at 5.98858
caught a record at 5.9887
caught a record at 5.98881
caught a record at 5.98893
caught a record at 5.98905
caught a record at 5.98918
caught a record at 5.9893
caught a record at 5.98942
caught a record at 5.98955
caught a record at 5.9897
caught a record at 5.98986
caught a record at 5.99003
caught a record at 5.99019
caught a record at 5.99037
caught a record at 5.99053
caught a record at 5.99068
caught a record at 5.99085
caught a record at 5.99097
caught a record at 5.99108
caught a record at 5.9912
caught a record at 5.99132
caught a record at 5.99143
caught a record at 5.99155
caught a record at 5.99167
caught a record at 5.99182
caught a record at 5.99194
caught a record at 5.99206
caught a record at 5.99219
caught a record at 5.99231
caught a record at 5.99244
caught a record at 5.99257
caught a record at 5.99271
caught a record at 5.99287
caught a record at 5.99302
